Date,Executive Headline,Summary,Source URL,Source,category
12-01-2026,Tesla’s Superchargers are no longer just a Tesla thing,"DC fast-charging infrastructure company Francis Energy has signed up for Tesla’s Supercharger for Business program, and its first site, located in Oklahoma, is set to officially launch tomorrow. more….",https://electrek.co/2026/01/12/teslas-superchargers-are-no-longer-just-a-tesla-thing/,Electrek,government
12-01-2026,"Tesla launches US-made solar panel, a rare sign of life for its solar business",Tesla has updated its online configurator with a new solar panel heavily emphasizing its US manufacturing at Gigafactory New York. It’s a surprising new product launch for a business that Tesla has seemingly been dismantling for the last two years. more….,https://electrek.co/2026/01/12/tesla-launches-us-made-solar-panel-solar-business/,Electrek,government
12-01-2026,This crazy-looking EV has Hyundai and German engineering,"It’s not a Hyundai, BMW, or Rimac, but it uses components from all three. Ceer is a new EV brand, and its first vehicle was just spotted out in public with a design that’s… unique, to say the least. more….",https://electrek.co/2026/01/12/crazy-ev-hyundai-german-engineering/,Electrek,automakers
12-01-2026,"Bluetti New Year power station sale with up to 53% discounts + exclusive savings from $119, Tenwa...","This week’s starting Green Deals are headlined by the Bluetti New Year power station sale with up to 53% discounts alongside exclusive bonus savings starting from $119, with options like the new Elite 400 Portable Power Station back at its $1,221 low, among many others. There’s also Tenways’ switched-up New Year Sale that is now offering the CGO600 Pro Commuter e-bikes (belt or chain drives) with FREE $118 bundles at $1,599 – plus, the option to score a 180Wh range extender power bank at 50% off.",https://electrek.co/2026/01/12/bluetti-new-year-sale-power-stations-from-119-tenways-e-bikes-more/,Electrek,government
12-01-2026,GAC and Grab partner in Southeast Asia EV push,The collaboration is structured around large-scale fleet deployment through the Grab platform.,https://www.just-auto.com/news/gac-grab-ev-push-partnership/,Just Auto,government
12-01-2026,"CATL opens new energy aftermarket hub in Riyadh, Saudi Arabia",The site is the Chinese battery manufacturer’s largest centre of its kind outside China.,https://www.just-auto.com/news/catl-new-energy-aftermarket-hub/,Just Auto,suppliers
12-01-2026,"The Kia EV2 looks like a perfect fit as an affordable electric hot hatch, but there’s a catch","Is the EV2 GT the affordable electric hot hatch we’ve been waiting for. Kia hinted that one is on the way, but it might look and feel a little different from Kia’s other electric GT models. more….",https://electrek.co/2026/01/12/kia-ev2-perfect-affordable-electric-hot-hatch/,Electrek,automakers
12-01-2026,"BASF tests Ultramid polyamide for EV under-hood coolant exposure, projecting 100,000-plus-hour life","BASF has reported new durability test results for a glass fiber-reinforced, low-halogen Ultramid polyamide grade aimed at eMobility under-hood components exposed to coolant. EV operating profiles and frequent battery charging processes increase the required service life of plastics in vehicles under the hood to 45,000 to 55,000 hours at operating temperature, compared with 5,000 hours. Read more ».",https://chargedevs.com/newswire/the-tech/basf-tests-ultramid-polyamide-for-ev-under-hood-coolant-exposure-projecting-100000-plus-hour-life/,ChargedEVs,government
12-01-2026,Is Honda in danger from cheap Chinese SUVs?,"An onslaught of low-priced electrified models should be a major threat to the likes of Toyota, Nissan and Honda. But is it.",https://www.just-auto.com/analysis/is-honda-in-danger-from-cheap-chinese-suvs/,Just Auto,automakers
12-01-2026,"Mazda’s new midsize electric SUV is coming soon, but don’t get too excited","It’s about the size of a Tesla Model Y, and Mazda is already calling it a “dream car. ” Mazda introduced the CX-6e for Europe, Australia, and other global markets, but will those in the US ever see it. more….",https://electrek.co/2026/01/12/mazdas-new-electric-suv-coming-soon/,Electrek,automakers
12-01-2026,"EU and China are close to deal on electric cars, as Chinese EVs surge even with tariffs in Europe","After months of back-and-forth and the looming threat of a full-blown trade war, the European Union and China are reportedly nearing a deal that would replace the EU’s controversial tariffs on Chinese electric vehicles with a minimum price undertaking. It looks like sanity might prevail, or at least, a “soft landing. ” more….",https://electrek.co/2026/01/12/eu-china-close-deal-electric-cars-as-chinese-evs-surge-tariffs-europe/,Electrek,government
12-01-2026,Harbinger’s plan to conquer an underserved segment of the electric truck market,"If you build it at price parity, they will buy Charged has been covering the electric truck market for a decade, and we’ve seen a lot of startup truckmakers come and go. The market is developing at a painfully slow pace—lots of pilots, but few large-scale deployments. The major OEMs haven’t fared any better with. Read more ».",https://chargedevs.com/features/harbingers-plan-to-conquer-an-underserved-segment-of-the-electric-truck-market/,ChargedEVs,automakers
12-01-2026,Mitsubishi to launch localised Xforce in Taiwan,Model will be produced locally by China Motor Corporation.,https://www.just-auto.com/news/mitsubishi-to-launch-localised-xforce-in-taiwan/,Just Auto,automakers
12-01-2026,Karsan showcases field-proven autonomous mobility at CES 2026,"Press Release, 12 January 2026 At CES 2026 in Las Vegas, Turkish mobility innovator Karsan took a major step in positioning itself as a global leader in intelligent public transport by unveiling its Karsan AI (Autonomous Intelligence) vision and showcasing its real-world autonomous solutions to a global tech audience. The exhibit marked one of Karsan’s ….",https://telematicswire.net/karsan-showcases-field-proven-autonomous-mobility-at-ces-2026/,Telematics Wire,government
12-01-2026,Visteon unveils production-ready high-performance compute for next-gen cockpits,"Press Release, 12 January 2026 At CES 2026 in Las Vegas, Visteon Corporation revealed a fully production-ready High-Performance Compute (HPC) solution built on the Qualcomm Snapdragon® Cockpit Elite platform, marking a major step forward in intelligent automotive cockpit technology. This system, developed in collaboration with Qualcomm, is now being demonstrated with several global automakers and ….",https://telematicswire.net/visteon-unveils-production-ready-high-performance-compute-for-next-gen-cockpits/,Telematics Wire,suppliers
12-01-2026,RemotiveLabs tackles automotive integration delays with virtual testing “China Speed” approach,"Press Release, 12 January 2026 At CES 2026 in Las Vegas, automotive software innovators RemotiveLabs presented a breakthrough in how complex vehicle systems are tested and integrated, aiming to solve one of the industry’s most persistent bottlenecks: late-stage integration delays that often derail schedules and inflate costs. Traditional development workflows where individual software components are ….",https://telematicswire.net/remotivelabs-tackles-automotive-integration-delays-with-virtual-testing-china-speed-approach/,Telematics Wire,government
11-01-2026,"Bladder buster: Buick Electra E7 goes nearly 1,000 miles between stops","As long as range anxiety is still a thing, you could make the case that manufacturers posting huge range numbers between stops is only making it worse, convincing hesitant, late-adopters that range is the only stat that matters. That said, with 1600 km (~995 miles) of combined range, the new Buick Electra E7 is an impressive, bladder-busting ride. more….",https://electrek.co/2026/01/11/bladder-buster-buick-electra-e7-goes-nearly-1000-miles-between-stops/,Electrek,government
10-01-2026,"Volvo launches new, 30,000 lb. electric semi truck designed for urban deliveries","The popular Volvo FL Electric semi truck is now available in a new, 30,000 lb. (Class 7) entry-level model featuring a new battery, updated tech, and advanced ergonomics to make it an ideal urban transport tool. more….",https://electrek.co/2026/01/10/volvo-launches-new-30000-lb-electric-semi-truck-designed-for-urban-deliveries/,Electrek,automakers
08-01-2026,"Ford goes all in on L3 eyes-off driving, starting with the affordable UEV platform","Ford plans to introduce L3 eyes-off autonomous driving, starting with its affordable Universal EV (UEV) platform in 2028. more….",https://electrek.co/2026/01/08/fords-30000-ev-platform-l3-eyes-off-driving/,Electrek,automakers
07-01-2026,ZF’s AI-Powered Software Could Make The ‘ESP Off’ Button Irrelevant,The company said its new AI Road Sense system “relieves the driver of difficult decisions. ”.,https://insideevs.com/news/783607/zf-ai-road-sense-chassis-software/,Inside EVs,suppliers
06-01-2026,"Ford's Hybrids Had Their Best Year Ever. EVs, Not So Much",The F-150 and Maverick hybrids soared last year as EV sales slumped.,https://insideevs.com/news/783550/ford-hybrid-ev-sales-2025/,Inside EVs,automakers
06-01-2026,"Tesla Dominated The Used EV Market In 2025, But Its Lead Is Narrowing","Ford, Volkswagen and Hyundai gained ground in the used EV market. But Teslas are still the biggest sellers.",https://insideevs.com/news/783539/tesla-dominated-2025-used-ev-market/,Inside EVs,government
13-01-2026,Honda Shine 125 colours image gallery,"The 2025 Honda Shine 125 is available in two variants – Drum and Disc – with a lineup of six colour options across the range. The commuter motorcycle gets Pearl Igneous Black, Geny Gray Metallic, Matte Axis Gray Metallic, Rebel Red Metallic, Decent Blue Metallic, and Pearl Siren Blue. All colours are available on both drum and disc brake variants, giving buyers the freedom to choose their preferred shade regardless of the braking setup.",https://www.autocarindia.com/auto-images/honda-shine-125-colours-image-gallery-439990,Auto india,automakers
13-01-2026,Maruti Suzuki partners with Indian Oil to expand service network,"Maruti Suzuki has signed a memorandum of understanding (MoU) with Indian Oil Corporation Limited (IOCL) to further its service network. With over 5,780 service centres spread across 2,882 cities, Maruti already has the nation’s most expansive sales and service network. Similarly, Indian Oil operates over 41,000 fuel stations in the country, maintaining a strong presence in both urban and rural locations. The partnership will give Maruti access to Indian Oil’s touchpoints even in remote areasS...",https://www.autocarindia.com/car-news/maruti-suzuki-partners-with-indian-oil-to-expand-service-network-438793,Auto india,government
22-01-2026,Why Skoda opted for a new 8-speed AT gearbox with Kushaq facelift,"One of the biggest updates on the new Kushaq is the introduction of a new Aisin 8-speed torque converter automatic gearbox (AQ300) with the 1. 0-litre TSI engine option, replacing the 6-speed torque converter unit (AQ250) that was available previously. Incidentally, Autocar India was the first to exclusively report about the new AQ300 gearbox back in November 2024. The reason why Skoda has opted for this new gearbox is quite straight forward – costs. New 8-speed AT is expected to be 10-15 per...",https://www.autocarindia.com/auto-features/why-skoda-opted-for-a-new-8-speed-at-gearbox-with-kushaq-facelift-440127,Auto india,government
22-01-2026,Dark factories in China may roll out cars,"Dark Factory A dark factory is a fully automated manufacturing facility that can operate without human presence, lights, or climate control, relying on robots, AI, and connected systems to run continuously. An automotive dark factory applies this concept to vehicle manufacturing, where robots handle stamping, welding, painting, assembly, inspection, and logistics. Software, sensors, and artificial ….",https://telematicswire.net/dark-factories-in-china-may-roll-out-cars/,Telematics Wire,government
22-01-2026,Hyundai Mobis rolls out 5G telematics tech for next-gen vehicles,"Press Release, 22 January 2026 Hyundai Mobis has announced a major step forward in connected car technology with its development of a 5G-enabled telematics system designed for autonomous and Software-Defined Vehicles (SDVs). At the heart of this innovation is a multi-function telematics control unit (MTCU) that uses 5G wireless communication to deliver faster, more capable ….",https://telematicswire.net/hyundai-mobis-rolls-out-5g-telematics-tech-for-next-gen-vehicles/,Telematics Wire,automakers
22-01-2026,Volvo EX60 in pictures,"Volvo has unveiled the EX60 electric SUV for Europe, with the US to follow later. The EX60 is the electric counterpart to the XC60, and is the first model built on Volvo’s new SPA3 EV platform. It gets split headlamps with 'Thor’s hammer' DRLs, a closed grille and clean side surfacing, along with wheels ranging from 20-22 inch. Inside, it features an 11. 4-inch digital driver display and a 15-inch Android-based touchscreen.",https://www.autocarindia.com/auto-images/volvo-ex60-in-pictures-440023,Auto india,automakers
22-01-2026,How Skoda fixed the Kushaq’s weak AC,"The 2026 Skoda Kushaq facelift is a significant model change for the midsize SUV, from the new 8-speed automatic gearbox option for the 1. 0-litre turbo-petrol engine to the design updates and feature upgrades. Among the many changes, Skoda India also says that the AC unit has been upgraded to fix one of the pre-facelift model’s biggest gripes. 2026 Skoda Kushaq facelift gets a variable-geometry compressorUpdated AC unit likely to be seen on other Skoda-VW India 2. 0 cars2026 Skoda Kushaq AC ...",https://www.autocarindia.com/auto-features/how-skoda-fixed-the-kushaq-weak-ac-440125,Auto india,government
22-01-2026,Hyundai posts global sales growth in 2025 on electrified gains,"Electrified models - covering EVs, HEVs, PHEVs and FCEVs - totalled 932,123 units, representing about 27% of overall volume.",https://www.just-auto.com/news/hyundai-posts-global-sales-growth/,Just Auto,automakers
22-01-2026,BMW develops LWB Neue Klasse iX3 for China,BMW iX3 Long Wheelbase has been developed specifically for China and goes on sale later this year.,https://www.just-auto.com/news/bmw-develops-lwb-neue-klasse-ix3-for-china/,Just Auto,government
22-01-2026,Suzuki Burgman Street colours gallery,"Suzuki's flashiest maxi-scooter looking offering in India is the Burgman Street. The Burgman Street is based on the same platform as the Access and Avenis scooters but gets different bodywork, a stepped single-piece seat and is offered in two versions. The Burgman Street comes with a 12/10-inch (F/R) wheel setup like its siblings, while the Burgman Street EX comes with a 12-inch rear wheel too. Suzuki offers the Burgman Street in two variants - standard and RideConnect. The latter comes with Blu.",https://www.autocarindia.com/auto-images/suzuki-burgman-street-colours-gallery-440020,Auto india,government
22-01-2026,Volkswagen Beats Tesla To Become Europe's Top EV Brand In 2025,"The Model Y was Tesla’s best-seller in Europe, but it wasn’t enough to fend off Volkswagen on the constructors’ list.",https://insideevs.com/news/785136/volkswagen-beats-tesla-ev-sales-europe-2025/,Inside EVs,government
22-01-2026,Vinfast to launch electric scooters in India later this year,Vietnamese electric vehicle maker Vinfast plans to enter our two-wheeler market in the second half of 2026 with India-specific electric scooters. The company also mentioned that it plans to build a dedicated two-wheeler manufacturing line with a long-term capacity target of one million units. Vinfast to launch India-specific e-scooters in H2 2026Aims for long-term capacity target of one million unitsSeparate production line planned at Tamil Nadu facilityVinfast electric scooters India launch ...,https://www.autocarindia.com/bike-news/vinfast-to-launch-electric-scooters-in-india-later-this-year-438883,Auto india,automakers
22-01-2026,VinFast launches VF MPV7 family MPV,Strategic update: VinFast launches VF MPV7 family MPV,https://www.just-auto.com/news/vinfast-launches-vf-mpv7-family-mpv/,Just Auto,automakers
22-01-2026,Hyundai Mobis unveils new 5G-based telematics system,5G telematics will play an integral part in the transition to SDVs.,https://www.just-auto.com/news/hyundai-mobis-unveils-new-5g-based-telematics-system/,Just Auto,automakers
22-01-2026,Watch What Happens When The Volvo EX60 Slams Into A Pole,Volvo engineered the new EX60 to be as safe as possible. This means putting it through realistic crash scenarios.,https://insideevs.com/news/785121/volvo-ex60-pole-crash-test/,Inside EVs,automakers
22-01-2026,Waymo founder trashes Tesla safety as Waymos illegally pass school buses,"Waymo founder John Krafcik made headlines this week with claims that Tesla’s cameras-only approach to Full Self Driving was “myopic,” but the self-driving taxis from the company he helped found keep illegally passing school buses – and putting kids at risk. more….",https://electrek.co/2026/01/21/waymo-founder-trashes-tesla-safety-as-waymos-illegally-pass-school-buses/,Electrek,government
22-01-2026,"Waymo founder: Tesla FSD would FAIL a DMV eye test, plus all-new Volvo EX60","On today’s highly observant episode of Quick Charge, Waymo founder John Krafcik takes aim at Tesla’s Full Self Driving hardware limitations and Volvo Cars rolls out their most important new product of the 2020s: the all-new EX60 electric SUV. more….",https://electrek.co/2026/01/21/waymo-founder-tesla-fsd-would-fail-a-dmv-eye-test-plus-all-new-volvo-ex60/,Electrek,government
21-01-2026,Wind and solar overtook fossil fuels across Europe in 2025,"Europe’s power mix hit a tipping point in 2025. Wind and solar generated more electricity across the European Union than fossil fuels for the first time last year, according to Ember’s newly released European Electricity Review. Wind and solar supplied a record 30% of EU power, edging past fossil fuels at 29%. more….",https://electrek.co/2026/01/21/wind-and-solar-overtook-fossil-fuels-across-europe-in-2025/,Electrek,government
21-01-2026,Do You Want a Lollipop That Can Play Music? All the Latest Tech from CES (Video),"Plugged In talks about some of the coolest, strangest and most head-scratching items to make their debuts at CES. The post Do You Want a Lollipop That Can Play Music. All the Latest Tech from CES (Video) appeared first on Plugged In.",https://www.pluggedin.com/blog/do-you-want-a-lollipop-that-can-play-music-all-the-latest-tech-from-ces-video/,Plugged In,government
21-01-2026,"Watch Hyundai’s electric sports car take off like an absolute animal, fake shifting and all","The Hyundai IONIQ 6 N will go on sale in the US and Europe soon, but we are already getting a look at it in action. more….",https://electrek.co/2026/01/21/watch-hyundais-ev-sports-car-take-off-with-fake-shifting/,Electrek,automakers
21-01-2026,FERC: US utility-scale solar capacity overtook wind in 2025 – a first,"Solar continues to dominate new capacity additions and has held the lead among all energy sources for 26 consecutive months. As a result, installed utility-scale solar capacity now exceeds wind capacity for the first time, according to data released by the Federal Energy Regulatory Commission (FERC) and reviewed by the SUN DAY Campaign. more….",https://electrek.co/2026/01/21/ferc-us-utility-scale-solar-capacity-overtook-wind-in-2025-a-first/,Electrek,government
21-01-2026,"Tesla patents ‘clever math trick’ for HW3, but nothing points to delivering promised self-driving","Tesla has published a new patent that describes a way to squeeze more performance out of its aging HW3 self-driving computers. While the technology is interesting, nothing points to it actually enabling Tesla to deliver on its long-standing promise of unsupervised self-driving on HW3 vehicles. In 2016, Tesla announced that all vehicles produced thereafter would become capable of “Full Self-Driving” — at one point, CEO Elon Musk even specified “level 5 self-driving,” which means capable of drivin.",https://electrek.co/2026/01/21/tesla-patents-clever-math-trick-hw3-nothing-delivering-promised-self-driving/,Electrek,automakers
21-01-2026,Tesla FSD Super Users Can Now Get Half-Price Car Insurance,"Lemonade's new ""Autonomous Car Insurance"" is offering hefty discounts to Tesla drivers who use Full Self-Driving.",https://insideevs.com/news/785085/test-fsd-lemonade-cost-reduce/,Inside EVs,government
21-01-2026,Genesis emerges as a dark horse in the luxury EV space as even bigger plans unfold,"Over the past ten years, Genesis’ sales have grown “faster than any luxury marque in history,” according to Hyundai’s CEO. With several new vehicles launching in new segments, Genesis plans to become more than just a luxury brand over the next decade. more….",https://electrek.co/2026/01/21/genesis-outpacing-luxury-rivals-bigger-plans-unfold/,Electrek,automakers
21-01-2026,'Cell-To-Body': How The Volvo EX60's Battery Changes How EVs Are Built,"Despite being smaller than the EX90, the new EX60 gets more range and a larger battery thanks to clever packaging.",https://insideevs.com/news/785084/2027-volvo-ex60-cell-to-body-battery-design/,Inside EVs,automakers
21-01-2026,Ethernovia secures over $90m in Series B funding for autonomous vehicles,"Ethernovia develops solutions to handle sensor, AI and control data in software-defined autonomous vehicles and robots.",https://www.just-auto.com/news/ethernovia-secures-over-90m/,Just Auto,government
21-01-2026,The Volvo EX60 Cross Country Has Something The Rivian R2 Doesn’t,The Swedish EV one-ups both the Rivian R2 and the Tesla Model Y with a feature that used to be a staple of rugged-looking crossovers.,https://insideevs.com/news/785066/2028-volvo-ex60-cross-country-official-specs-range-suspension/,Inside EVs,automakers
21-01-2026,"Volvo EX60 Revealed: 'An End To Range Anxiety', With Next-Generation Seat Belts",Volvo's 400-mile electric crossover could be a major comeback story—and it's packed with tech that takes EVs to the next level.,https://insideevs.com/news/785050/2027-volvo-ex60-revealed-details/,Inside EVs,automakers
21-01-2026,"Volvo reveals EX60 SUV, its fastest charging EV yet – and an offroad surprise","Volvo has revealed the full look and specs of its upcoming EX60, fitting into the upper-middle segment of its electric product line, made with new megacasting technology and with class-leading range and charging performance. more….",https://electrek.co/2026/01/21/volvo-reveals-ex60-mid-size-suv-alongside-a-special-off-road-surprise/,Electrek,automakers
21-01-2026,Is the Hyundai IONIQ 5 the best bang for your buck for an EV?,"The Hyundai IONIQ 5 remains one of the most popular EVs for its affordable price, long range capabilities, and modern tech. Is it the best bang for your buck when it comes to an EV. more….",https://electrek.co/2026/01/21/hyundai-ioniq-5-best-bang-for-your-buck-ev/,Electrek,automakers
21-01-2026,"Tesla quietly cuts 1,700 jobs at Gigafactory Berlin despite denying it","A new report confirms that Tesla has reduced its workforce at Gigafactory Berlin by roughly 1,700 employees over the last year. The cuts come despite the plant manager repeatedly denying any staff reductions were taking place. more….",https://electrek.co/2026/01/21/tesla-quietly-cuts-1700-jobs-at-gigafactory-berlin-despite-denying-it/,Electrek,automakers
21-01-2026,2027 Volvo EX60 Global Reveal: Watch The Livestream Here,The Volvo EX60 is the most advanced vehicle the automaker has ever built. Watch the full livestream of the launch event here.,https://insideevs.com/news/785052/volvo-ex60-livestream-global-reveal/,Inside EVs,automakers
21-01-2026,Volkswagen Group on ‘solid track’ with sales just slightly down in 2025,"VW Group says 8. 98 million vehicles delivered worldwide in 2025, down 0. 5% from the previous year.",https://www.just-auto.com/news/volkswagen-group-on-solid-track-with-sales-just-slightly-down-in-2025/,Just Auto,government
21-01-2026,"Honda to end joint fuel cell production in Michigan, US",The Japanese automaker said it will end operations at Fuel Cell System Manufacturing (FCSM) there and shift to a next-generation fuel cell system developed in-house.,https://www.just-auto.com/news/honda-joint-fuel-cell-production/,Just Auto,government
21-01-2026,Renault EV Sales Jumped 72% In Europe In 2025,"The Renault 5 is a breakout hit, and the new sub-$24,000 Twingo aims to widen the lead.",https://insideevs.com/news/785036/renault-ev-sales-2025-europe/,Inside EVs,government
21-01-2026,Kia Wants To Make Its EVs Even Smaller And More Affordable,The Korean automaker is reportedly developing an EV1 to offer Picanto buyers an electric alternative.,https://insideevs.com/news/784587/kia-ev1-under-consideration-europe/,Inside EVs,automakers
21-01-2026,Europe's Most Popular Plug-In Hybrid Last Year Was This BYD,"In its first full year on sale in Europe, BYD’s PHEV crossover outsold fan favorites like the Volkswagen Tiguan and Volvo XC60.",https://insideevs.com/news/785001/europe-phev-sales-2025-byd-vw-volvo/,Inside EVs,government
21-01-2026,2027 Kia Niro Facelift Brings A New Face And Bigger Screens,The affordable EV has been on sale practically unchanged since the 2023 model year.,https://insideevs.com/news/784988/2027-kia-niro-facelift/,Inside EVs,automakers
21-01-2026,Honda’s new 50 MPH commuter ‘electric motorcycle’ rolls out with interesting battery choice,"Honda has been releasing new electric two-wheelers at an impressive clip over the last few years, making up for lost time. The company’s latest model, known as the Honda UC3, is soon headed for the Vietnam and Thailand markets. But perhaps more interesting than the bike itself is Honda’s decision to use integrated batteries rather than its own in-house removable-battery standard. more….",https://electrek.co/2026/01/20/hondas-new-50-mph-commuter-electric-motorcycle-rolls-out-with-interesting-battery-choice/,Electrek,automakers
21-01-2026,"Chery’s Exeed Liefeng EV to feature 1,500 km solid-state battery in 2026","News, 21 January 2026 In the rapidly evolving EV landscape, Chinese automaker Chery is pushing the boundaries of battery technology with its Exeed Liefeng shooting brake, now confirmed to pack a solid-state battery promising up to 1,500 km range on a single charge one of the most ambitious figures yet seen from a production-intended electric ….",https://telematicswire.net/cherys-exeed-liefeng-ev-to-feature-1500-km-solid-state-battery-in-2026/,Telematics Wire,automakers
21-01-2026,"Sterling Tools, China’s MINIEYE team up to localize ADAS for India’s roads","News, 21 January 2026 Indian auto components maker Sterling Tools Limited has inked a strategic partnership with Hong Kong-listed intelligent driving solutions company MINIEYE to bring advanced driver assistance systems (ADAS) and driver monitoring systems (DMS) to the Indian automotive market. This collaboration aims to tailor cutting-edge safety technologies for India’s unique driving environments from ….",https://telematicswire.net/sterling-tools-chinas-minieye-team-up-to-localize-adas-for-indias-roads/,Telematics Wire,government
21-01-2026,DXC and SAP expand AI partnership in Europe to boost business innovation,"Press Release, 21 January 2026 DXC Technology and SAP have announced an expanded collaboration aimed at helping European businesses accelerate their digital transformation using artificial intelligence. The two companies are joining forces under the SAP NEXTLEVEL BTP & AI initiative, which is designed to help organizations unlock more value from their operations by identifying and ….",https://telematicswire.net/dxc-and-sap-expand-ai-partnership-in-europe-to-boost-business-innovation/,Telematics Wire,government
20-01-2026,"Tesla AI5 is late, Canada gets Chinese cars, and EV beats diesel in extreme cold","On today’s bitterly cold episode of Quick Charge, Elon says the chip he said was ready six months ago isn’t actually ready, Chinese carmakers make a deal with Canada, and a series of new, real-world studies prove that EVs will save your fleet money over diesel, even in the most extreme cold weather use cases. more….",https://electrek.co/2026/01/20/tesla-ai5-is-late-canada-gets-chinese-cars-and-ev-beats-diesel-in-extreme-cold/,Electrek,government
20-01-2026,This new entry-level EV will replace Hyundai’s top-selling hatchback,"Hyundai is pulling the plug on its best-selling ICE-powered hatchback. Production of the i10 ended after an 18-year run, but a new entry-level EV is coming soon to take its place. more….",https://electrek.co/2026/01/20/new-entry-level-ev-will-replace-hyundais-top-selling-hatch/,Electrek,automakers
20-01-2026,"Tesla tells customers ‘one-time’ FSD transfer ends this quarter, but we’ve heard that before","Tesla is once again telling customers that the window to transfer their Full Self-Driving (FSD) package to a new vehicle is closing at the end of the quarter. While the automaker is framing this as the “last” chance, the history of this program suggests it is being used more as a quarterly demand lever than a hard deadline. But how does the move to “subscription only” play into this. more….",https://electrek.co/2026/01/20/tesla-tells-customers-one-time-fsd-transfer-ends-this-quarter/,Electrek,government
20-01-2026,Genesis secretly designed this electric pickup and may bring it to life,"Genesis designers crafted a luxury electric pickup to go head-to-head with the Tesla Cybertruck, but those plans were later shelved. New images reveal the EV pickup was nearly complete, but it was later set aside to focus on other models. Will Genesis bring it to life. more….",https://electrek.co/2026/01/20/genesis-secretly-designed-this-electric-pickup-images/,Electrek,automakers
20-01-2026,Honda 0 Series Saloon EV: Everything We Know,"Honda is betting its electrified future on a futuristic, wedge-shaped EV built in America.",https://insideevs.com/reviews/784925/honda-0-series-saloon-ev-everything-we-know/,Inside EVs,automakers
20-01-2026,"Kia unveils the ‘new’ Niro, but what’s going on with the EV?","Kia unveiled the new Niro design for the first time, giving the “eco-friendly” a fresh new look inside and out. With several new models now available, will the EV version get the axe. more….",https://electrek.co/2026/01/20/kia-niro-gets-fresh-new-design-what-about-the-ev/,Electrek,automakers
20-01-2026,Honda and Princeton NuEnergy to collaborate on plasma-based direct cathode-to-cathode battery rec...,"Japanese automaker Honda and battery materials manufacturer Princeton NuEnergy have signed a memorandum of understanding (MOU) to collaborate on the development of lithium-ion battery recycling technologies. Since 2022, the companies have conducted joint technical validation of Princeton NuEnergy’s plasma-based direct cathode-to-cathode recycling and upcycling technologies for lithium-ion battery manufacturing scrap and end-of-life materials. Through this. Read more ».",https://chargedevs.com/newswire/honda-and-princeton-nuenergy-to-collaborate-on-plasma-based-direct-cathode-to-cathode-battery-recycling/,ChargedEVs,automakers
20-01-2026,'Nobody’s Going To Wait': Acura And The Industry's Timing Problem,"Acura dealers seethe over an EV focus—but highlight a bigger problem. Plus, auto stocks tumble as America instigates a conflict over Greenland.",https://insideevs.com/news/784931/acura-rsx-timing-greenland-cm/,Inside EVs,government
20-01-2026,Waymo founder John Krafcik: Tesla’s Full Self-Driving has ‘bad case of myopia’,"John Krafcik, the former CEO of Waymo, is doubling down on his criticism of Tesla’s self-driving strategy. In new comments, he is going after the hardware itself, specifically Tesla’s insistence on a “vision-only” approach. One of the godfathers of autonomous driving argues that Tesla’s FSD has a “bad case of myopia. ” more….",https://electrek.co/2026/01/20/waymo-founder-john-krafcik-teslas-full-self-driving-myopia/,Electrek,automakers
20-01-2026,Toyota takes aim at a new EV market with the Urban Cruiser Ebella electric SUV,"Toyota is entering unfamiliar territory with the Urban Cruiser Ebella, its first EV in India. The midsize electric SUV is now available to order, offering a driving range of up to 543 km (337 miles) and prices are expected to start at just Rs 19 lakh ($21,000) more….",https://electrek.co/2026/01/20/toyota-enters-new-ev-market-with-urban-cruiser-ebella-suv/,Electrek,automakers
20-01-2026,HPQ Silicon lithium-ion cells earn UL 1642 certification for US commercial sales,"HPQ Silicon’s ENDURA+ lithium-ion battery cells have received UL 1642 certification, a US safety standard required for commercial acceptance of lithium-ion cells. The certification covers its cylindrical 18650 (4,000 mAh) and 21700 (6,000 mAh) cell formats and clears the cells for US commercial sales. The company says the UL 1642 milestone follows its earlier UN. Read more ».",https://chargedevs.com/newswire/the-tech/hpq-silicon-18650-and-21700-lithium-ion-cells-earn-ul-1642-certification-for-us-commercial-sales/,ChargedEVs,government
20-01-2026,Final form: Porsche’s EVs will now Plug and (plug and) Charge at Tesla Superchargers,"In the not-so-distant future, every EV will be able to plug into any charging station, accept a charge, and bill the car/owner immediately and seamlessly. Today, Porsche announced that its Macan EV, upcoming Cayenne EV, and 2026 and newer Taycan owners will be able to charge on 27,500 Tesla Superchargers without an app or credit card needed… more….",https://electrek.co/2026/01/20/final-form-porsches-evs-will-now-plug-and-plug-and-charge-at-tesla-superchargers/,Electrek,automakers
20-01-2026,Kia Meta Turismo: Could This Be A High-Performance Electric 'Halo' Car?,Kia's design boss says this concept points to a future flagship—and a new era of Kia styling.,https://insideevs.com/news/784910/kia-confirms-work-ev-flagship/,Inside EVs,automakers
20-01-2026,"Another US state just signed a harsh new law requiring licenses, insurance for e-bikes","New Jersey has just taken one of the most aggressive – and controversial – steps yet in regulating electric bikes, and it’s a move that’s already drawing sharp criticism from cycling advocates. more….",https://electrek.co/2026/01/20/another-us-state-just-signed-a-harsh-new-law-requiring-licenses-insurance-for-e-bikes/,Electrek,government
